name,apparent magnitude,latitude,longitude,x,y,z,r,g,b
,6.12,0.2326395087609644,1.479010508630066,-8.909871,-96.79973,23.03164,1.0,0.9577333333333333,0.9309503305785124
,6.25,0.035396149895071,1.4797849112191763,-10.263143,-112.456262,3.998732,1.0,0.8972,0.7665347933884299
,3.82,0.8029619701656279,1.481194700922474,-8.66837,-96.48418,100.3369,0.701300625,0.769200625,0.0
,6.05,0.5445858362547551,1.4833495716834488,-14.449076,-164.811079,100.20574,1.0,0.8201333333333334,0.599625
,6.08,-0.037564738943966475,1.4843983400309724,-13.558083,-156.535278,-5.905,1.0,0.8198,0.5938512396694214
,4.76,-0.8624646949557072,1.4852601836156079,-1.192144,-13.903682,-16.290191,1.0,0.978,0.9936095041322314
,6.36,0.7587062497347533,1.4862605190763878,-8.020444,-94.651046,90.049999,1.0,0.8734666666666666,0.7113695041322314
,6.3,0.5460695057452905,1.4865254600568403,-9.378182,-111.022084,67.709538,1.0,0.89,0.7492458677685951
,6.48,-1.184278712614546,1.486769195286882,-4.431257,-52.609952,-129.723707,1.0,0.9001333333333333,0.773716611570248
,6.01,-0.5622484635651825,1.48778759490542,-16.94438,-203.65827,-128.765644,1.0,0.803346875,0.5372448347107438
,6.37,0.42783699267767006,1.488292082325709,-12.133083,-146.726339,67.136409,1.0,0.8728,0.7098955371900827
,6.34,0.26491263630568684,1.4886926353890424,-13.483909,-163.860883,44.603869,0.847,0.881,0.0
,5.78,-0.8189404245610509,1.4890740770970652,-13.69869,-167.252011,-179.464888,0.81691,0.86731,0.0
,6.0,0.9043978882976603,1.489477771753051,-4.666624,-57.25982,73.053196,1.0,0.8909333333333334,0.7514598347107438
,4.24,-0.22471649935507354,1.489702133828395,-4.193749,-51.601055,-11.833705,0.8665499999999999,0.8936499999999999,0.0
,5.97,0.11018535839203514,1.490243796761752,-27.673859,-342.806958,38.049297,1.0,0.8638666666666667,0.6905430578512397
,4.57,1.259234861854463,1.491988951480821,-0.551088,-6.978598,21.736754,1.0,0.9754666666666667,0.9855682644628099
,5.81,1.2593756750185139,1.492115400585128,-0.555414,-7.044781,21.953273,1.0,0.9626666666666667,0.9458512396694214
,5.54,0.278422427193919,1.4921572884871754,-2.632699,-33.409177,9.579521,0.994475,0.976425,0.0
,6.28,-0.8815780748469774,1.4925196188398893,-18.34978,-233.943323,-284.775982,1.0,0.808371875,0.5496663223140495
,5.56,0.42872368975085323,1.4943192278316209,-8.642779,-112.790649,51.705161,1.0,0.8418666666666667,0.6460476033057851
,2.39,-0.6812017103474141,1.4943854630767337,-8.785101,-114.747994,-93.292778,0.705750625,0.7728506249999999,0.0
,5.53,-0.6448217358062862,1.4959724909655734,-12.630856,-168.492736,-127.073131,1.0,0.8262666666666667,0.6212944214876033
,6.38,0.7694165325027866,1.497023877306974,-16.915129,-228.869538,222.273173,1.0,0.8305333333333333,0.62863326446281
,6.44,-0.5768538150781841,1.4971189104847453,-28.432856,-385.211386,-251.331583,1.0,0.6782218750000001,0.32637706611570255
,6.4,-0.48666727701354096,1.4979077120401838,-29.800464,-408.124594,-216.519681,1.0,0.9749333333333333,0.9838829752066116
,5.73,0.42460057628581943,1.4981886227832935,-2.582126,-35.499885,16.091969,1.0,0.9422666666666667,0.8857007438016529
,6.22,0.24949774872573277,1.498221347706768,-8.45558,-116.303525,29.713168,1.0,0.9765333333333334,0.9889467768595042
,4.86,-0.3784431276486793,1.4984959752645683,-1.184939,-16.360471,-6.522104,1.0,0.9708,0.970911652892562
Cebalrai,2.76,0.07971447528621457,1.4986818528299068,-1.802333,-24.949291,1.998237,1.0,0.8776,0.7206003305785124
,6.3,-0.12356246935053072,1.500039282655646,-23.386325,-329.963973,-41.082729,0.9677,0.9591,0.0
,6.36,-0.23577127521086547,1.5001403372193352,-3.019976,-42.670768,-10.276839,0.9932,0.9756,0.0
,5.75,0.939017069969621,1.5009228555894674,-6.737285,-96.264768,131.85914,0.837225,0.874675,0.0
,5.12,-0.9046748895032443,1.5016163621677476,-0.662558,-9.561971,-12.19514,1.0,0.9408,0.8815252892561984
,6.18,0.25150311458298175,1.502237350315606,-9.714488,-141.473263,36.436254,0.919675,0.928025,0.0
,6.16,0.04501973831093506,1.5034625714505059,-5.700983,-84.539377,3.817164,0.885675,0.906025,0.0
,5.87,-0.745767006978998,1.504038006504889,-3.532943,-52.842904,-48.92106,0.8992749999999999,0.914825,0.0
,5.97,-1.0043591428380978,1.505044886950364,-4.440591,-67.439469,-106.274305,1.0,0.9117333333333333,0.8029011570247934
,6.22,0.5498603608806221,1.5082723498031516,-5327.300611,-85093.153782,52256.818228,0.8333999999999999,0.8722,0.0
,3.61,-1.129644653586075,1.5085459301634025,-2.868557,-46.020948,-97.652295,1.0,0.8785333333333334,0.722706694214876
,3.42,0.48381706707857164,1.5117131791569964,-0.434406,-7.3437,3.865655,1.0,0.9333333333333333,0.8605785123966943
,6.41,-0.6651827468600522,1.5146034443982987,-6.585621,-117.073349,-91.982561,0.8047500000000001,0.8567499999999999,0.0
,5.61,0.30887116207153176,1.5146581604703495,-7.647123,-136.076769,43.48833,0.8452999999999999,0.8799,0.0
,6.47,0.8309903347964525,1.5146576368715734,-4.418904,-78.630968,86.284778,0.870375,0.896125,0.0
,4.53,-0.4857388840245276,1.51651850692005,-14.494275,-266.775691,-141.045839,1.0,0.9533333333333334,0.9178512396694215
,2.99,-0.7003482165878872,1.5166242738727218,-24.497404,-451.772701,-381.351324,1.0,0.9654666666666667,0.9544091735537191
,5.93,-0.2570141138692014,1.5167478431837624,-9.604358,-177.525671,-46.726752,0.8338249999999999,0.872475,0.0
,6.18,-0.39231146152514873,1.51738925168387,-38.536016,-720.867246,-298.691553,1.0,0.8405333333333334,0.6434955371900827
,3.75,0.047250879960222,1.5179680901302939,-1.662293,-31.436744,1.488597,0.848275,0.881825,0.0
,6.22,0.06639607720375608,1.519908547192662,-13.426906,-263.625288,17.552172,0.887375,0.907125,0.0
,5.69,0.35893465757463516,1.520237629023124,-3.761239,-74.330126,27.923382,1.0,0.9082666666666667,0.79404826446281
,6.31,-0.47080160579438185,1.5204606821015303,-16.669289,-330.883405,-168.624874,0.86995,0.89585,0.0
,6.09,-0.9669428092404283,1.5212049777610421,-1.49008,-30.022182,-43.576035,0.950275,0.947825,0.0
,6.13,0.33606344417748096,1.521917857494019,-7.636713,-156.114453,54.598151,0.8402,0.8766,0.0
,5.09,0.447203427857187,1.5220105344773012,-2.857093,-58.517516,28.099051,1.0,0.8812,0.7287695041322315
,5.02,0.8862969564521795,1.5231127098999357,-2.005243,-42.020083,51.545573,0.848275,0.881825,0.0
,4.79,-0.5533252757781438,1.5235616958500107,-6.855199,-145.022595,-89.679005,0.7987899999999999,0.85159,0.0
,6.44,0.03423311484141954,1.5241845165935848,-5.383501,-115.413158,3.956794,1.0,0.8685333333333334,0.7005600000000001
,5.02,1.343255675270586,1.5247602134473552,-0.329627,-7.155979,30.937358,1.0,0.9642666666666666,0.9507325619834711
,3.19,-0.6465276206171855,1.5265430672782672,-1.362278,-30.763993,-23.24156,1.0,0.8744000000000001,0.7134400000000001
,6.41,-1.0771247816937146,1.526654855616858,-5.137613,-116.314636,-216.363349,0.783525625,0.8384256250000001,0.0
,6.25,1.366706931391348,1.527897879110128,-2.275315,-53.007599,256.347041,1.0,0.8397333333333333,0.6419722314049587
,4.78,-0.6997100893067729,1.5279711829387124,-25.587827,-597.130794,-503.121757,0.940075,0.941225,0.0
,5.51,0.5117679390906077,1.5288277905355903,-2.844529,-67.738015,38.080763,1.0,0.8905333333333334,0.75051
,5.68,-0.9357130046159631,1.5292278200001481,-7.470654,-179.61575,-243.946082,0.749400625,0.809300625,0.0
,6.19,0.20850659684754352,1.530334184212987,-6.183593,-152.740256,32.343515,1.0,0.8670666666666667,0.69739
,6.14,0.38949343546158616,1.5306815920005963,-3.477063,-86.631446,35.587623,0.93285,0.93655,0.0
,6.09,-0.9272981265202751,1.5323293573474037,-3.599721,-93.534216,-124.805367,0.8342499999999999,0.87275,0.0
,5.94,-0.7116136885909797,1.5338930850907286,-4.842508,-131.15944,-113.180887,1.0,0.8237333333333333,0.6139338842975206
,5.78,-1.0500608685542496,1.5341059279930098,-2.247542,-61.229555,-106.829374,1.0,0.8989333333333334,0.7707689256198348
,6.09,-0.7958824609339334,1.5347667096478141,-6.512316,-180.671888,-184.620423,1.0,0.9068,0.7903364462809919
,6.43,0.26749565378546836,1.5357777788834945,-7.907768,-225.724319,61.900822,1.0,0.9004,0.7743734710743801
,6.33,-0.02158633690842099,1.5358495119157518,-3.87267,-110.770801,-2.392967,1.0,0.8832,0.73336
,6.37,0.8140839411976216,1.5359552788684225,-2.588126,-74.255029,78.689963,1.0,0.892,0.754
,6.01,0.6978190948754072,1.5362330480188777,-5.392798,-155.964466,130.864823,1.0,0.8545333333333334,0.671116611570248
,5.88,-0.6073605472468406,1.5368830958987816,-7.19448,-212.063198,-147.468146,0.741675625,0.802775625,0.0
,5.84,-0.6006872110386703,1.537326845861102,-6.700329,-200.117617,-137.186645,1.0,0.8828,0.7324389256198348
,5.91,0.022776791084621276,1.5384672439943559,-3.643162,-112.650881,2.56761,1.0,0.8236,0.6134845041322314
,6.18,-0.10722564649979567,1.5387044342397014,-3190.221295,-99374.488816,-10702.030264,1.0,0.8666666666666667,0.6965289256198348
,6.05,-0.5954161596180146,1.5394694120508507,-4.930001,-157.321009,-106.626054,1.0,0.8678666666666667,0.699116611570248
,6.19,-0.7329775832862341,1.5397115764845646,-0.730205,-23.484811,-21.153456,1.0,0.9636,0.948695785123967
,6.03,-0.6217615730643112,1.5400788810256472,-1.58105,-51.45456,-36.888286,0.9753499999999999,0.96405,0.0
,6.17,-0.19023324392525817,1.540510326416739,-2.735502,-90.294966,-17.395332,1.0,0.8853333333333333,0.7382975206611571
,5.77,0.1064899378602025,1.5412847290058502,-0.913167,-30.933525,3.308058,1.0,0.9766666666666667,0.9893698347107439
,5.17,0.698270611552898,1.541564068952632,-2.428129,-83.039685,69.72802,1.0,0.8778666666666667,0.7212013223140497
,6.48,-1.142991709974851,1.5415768971226336,-1.830996,-62.64291,-137.443551,1.0,0.8885333333333333,0.7457831404958678
,6.14,-0.6061670212911568,1.5416769044887724,-6.502178,-223.230694,-154.815564,0.789275625,0.843375625,0.0
,5.58,-0.6090348241449863,1.541959909626983,-5.971788,-207.035233,-144.463649,1.0,0.8869333333333334,0.7420284297520661
,3.73,0.9926148746613054,1.5425570740305532,-0.532395,-18.850278,28.897629,1.0,0.8764,0.7179040495867769
,6.0,-0.6065494054769763,1.5442362553038977,-6.883181,-259.094615,-179.821981,0.77575,0.83175,0.0
,6.41,-0.6079165567866485,1.5444807759321018,-5.653999,-214.804994,-149.517851,0.83,0.87,0.0
,6.24,0.194264884684195,1.5456468304053599,-2.056158,-81.73957,16.08703,1.0,0.9701333333333333,0.9688343801652893
,6.39,1.311986810177461,1.5465607720681658,-0.995563,-41.068122,155.167595,1.0,0.9037333333333333,0.78264
,6.1,-0.6015577812695649,1.54658878460266,-4.328868,-178.788019,-122.760739,0.853375,0.8851249999999999,0.0
,6.18,-0.43436174900661817,1.548546520424623,-2018.19867,-90691.429075,-42083.15039,0.830425,0.870275,0.0
,6.05,-0.6366201020386071,1.5495636110462223,-5.126737,-241.419825,-178.522755,0.8614499999999999,0.89035,0.0
,5.43,1.256726544466667,1.5497900675166683,-2.099937,-99.955899,307.794215,0.9744999999999999,0.9635,0.0
,6.09,0.9768851122309989,1.5506987731917194,-0.633894,-31.538416,46.716738,0.9642999999999999,0.9569,0.0
,5.47,0.4546581130648901,1.5508113469284728,-1795.340144,-89823.181958,43915.517587,0.974925,0.963775,0.0
,5.62,0.39207462034565305,1.5526748349708268,-2.232735,-123.195151,50.947361,1.0,0.8668,0.6968157851239669
,6.48,-0.3281594937670219,1.5529772132637352,-1.661809,-93.250002,-31.753844,0.8538,0.8854,0.0
,3.86,0.6501445536925561,1.5544469550268405,-3.005409,-183.808118,139.792353,1.0,0.8533333333333333,0.6686776859504132
,5.82,0.011699901907206588,1.5546812654789204,-6.713894,-416.583931,4.874845,0.8546499999999999,0.88595,0.0
,5.93,-0.27598055449074627,1.5547273421711727,-1.143507,-71.156175,-20.154567,0.8402,0.8766,0.0
,6.36,-1.1470607356863656,1.5551048568883783,-0.230174,-14.672225,-32.532278,1.0,0.9732,0.9784240495867769
Etamin,2.24,0.8986507459636457,1.555988168022813,-0.436154,-29.451035,37.014357,1.0,0.8305333333333333,0.62863326446281
,5.76,-0.4898335311694615,1.5563855794934927,-0.65242,-45.270461,-24.139553,0.917975,0.926925,0.0
,4.85,-0.7739181904292856,1.5567918921433568,-0.890266,-63.565402,-62.128538,1.0,0.8765333333333334,0.7182029752066117
,5.44,-0.0712412508336325,1.5568151922888707,-1.711071,-122.375853,-8.733842,1.0,0.8784000000000001,0.7224052892561984
,6.22,0.7915216685313629,1.5568717409566364,-2.903611,-208.51505,211.104965,1.0,0.8396,0.6417189256198348
,6.46,-0.7034661774834049,1.5574081679022358,-1.530626,-114.323211,-96.981184,1.0,0.8452,0.6525000826446281
,6.28,0.11323224948041172,1.5574136656893796,-2.581844,-192.913918,21.939881,0.8085156250000001,0.860015625,0.0
,5.95,0.0011635237458420197,1.5580202548709106,-1.513724,-118.473551,0.137858,0.8767499999999999,0.90025,0.0
,6.32,0.4188072699930896,1.5587483189683802,-0.310919,-25.805102,11.487786,1.0,0.9477333333333333,0.90144
,6.33,0.1927636397280921,1.5596688056158814,-1.255321,-112.806473,22.019745,0.88525,0.90575,0.0
,6.08,-1.3295560274663218,1.5607377325162661,-0.446659,-44.404372,-180.491469,1.0,0.8726666666666667,0.7096012396694216
,6.26,-0.9930269294444087,1.5608141779375029,-4.911476,-492.008579,-754.669319,0.7715725,0.8281725,0.0
,3.7,0.5104718052281991,1.561042728803052,-0.356945,-36.596981,20.49449,1.0,0.9086666666666666,0.7950640495867769
,4.88,-0.7280866994832479,1.561182791475524,-0.993888,-103.381565,-92.166629,1.0,0.819096875,0.5875754132231406
,6.28,-0.6830611841324887,1.5619090229772787,-0.873673,-98.303354,-79.996231,0.8329749999999999,0.871925,0.0
,4.41,0.5269022824465962,1.5642620758748174,-1.490198,-228.060606,132.680139,0.9914999999999999,0.9745,0.0
,5.99,-0.5019407929240834,1.564909505760845,-2.867059,-487.019555,-267.293224,0.7640306250000001,0.821730625,0.0
,6.03,0.6333415359453207,1.5651472196049656,-0.515663,-91.284514,67.026282,1.0,0.9068,0.7903364462809919
,6.48,0.7937097703612956,1.5658734511067214,-0.450639,-91.539921,93.075528,0.77296,0.8293599999999999,0.0
,5.74,-0.6433000181380575,1.5661192807318642,-0.455792,-97.455165,-73.061556,1.0,0.9113333333333333,0.8018739669421487
,3.32,-0.1705820582782784,1.566548631727856,-0.193436,-45.539708,-7.844563,1.0,0.9017333333333333,0.7776676859504132
,5.0,-0.5280148949381576,1.5668169761003494,-1.067485,-268.261352,-156.465615,1.0,0.8108875,0.5565000000000001
,5.86,-0.08414452235350413,1.5691064117466536,-0.289321,-171.212856,-14.440743,1.0,0.8251999999999999,0.6184679752066116
,4.74,-0.4156699359428747,1.569891286311275,-0.105488,-116.540665,-51.439783,0.7973125,0.8503124999999999,0.0
,5.69,0.7941488602945125,1.5705203902401565,-0.033924,-122.963464,125.134554,1.0,0.8250666666666666,0.6180867768595041
,6.22,-0.3549920809674276,1.5708023481808155,0.001558,-264.126441,-97.91065,1.0,0.846,0.6540640495867769
,6.11,1.3962780798144727,1.5710434654169791,0.003254,-12.609564,71.518535,1.0,0.9638666666666666,0.9495100000000001
,4.67,0.292358689284876,1.5710447744139178,0.048945,-197.029965,59.302737,1.0,0.8661333333333333,0.6953831404958678
,5.74,1.396334872828333,1.5714576320484772,0.007397,-11.027826,62.568076,1.0,0.9645333333333334,0.9515484297520661
,6.36,0.010986550935331466,1.5719362013293743,0.154225,-135.309441,1.486645,0.8979999999999999,0.914,0.0
,4.79,0.07624671550201208,1.571945102508559,0.228655,-199.020638,15.204156,0.74875,0.80875,0.0
,6.42,0.3404401888894147,1.5728077314913578,0.656006,-326.160993,115.536965,0.7799725,0.8353725,0.0
,4.62,-0.06440734433427862,1.5729059062617816,0.049583,-23.502332,-1.515823,0.9957499999999999,0.97725,0.0
,6.01,0.5796881076103753,1.5734415478092185,0.567457,-214.520585,140.452002,1.0,0.8311999999999999,0.6292066115702479
,3.93,0.051165513846105126,1.573611717411289,1.061054,-376.863133,19.299314,0.842325,0.877975,0.0
,6.36,0.10940236878300544,1.5746403272059522,1.837025,-477.891279,52.492421,0.74616,0.80656,0.0
,6.28,0.26343214331439013,1.5749612932553931,0.179198,-43.025615,11.604107,1.0,0.9337333333333333,0.8616875206611571
,6.27,-0.29944383593005447,1.5768410128597914,4.657842,-770.5508,-237.894167,1.0,0.736971875,0.41563326446281
,4.26,0.37691750044292605,1.5773708948206964,0.78172,-118.897851,47.065883,1.0,0.9792,0.9974393388429752
,6.45,-1.4872793201206544,1.5776470931748245,0.038603,-5.636337,-67.331886,1.0,0.9750666666666666,0.9843040495867769
,6.18,0.5813912697076414,1.5777704006864781,2.512227,-360.206435,236.718557,1.0,0.8268,0.6225588842975207
,4.42,0.022777873188757514,1.5784466285051635,0.685936,-89.660264,2.042683,0.8495499999999999,0.88265,0.0
,6.3,-0.6349135016427145,1.578672037778059,1.280975,-162.646167,-119.819845,0.80776,0.85936,0.0
,5.72,-0.3975912046854792,1.5791142169440513,766.906805,-92196.445493,-38719.856264,0.7973125,0.8503124999999999,0.0
,5.25,0.3636154735488513,1.5811991872684839,2.801853,-269.327362,102.494355,0.74875,0.80875,0.0
,6.22,0.40008583869193975,1.581715717460612,2.349744,-215.180268,91.003955,0.75399,0.8131900000000001,0.0
,5.37,-0.42380901711016244,1.5832388662988264,3.755466,-301.807359,-136.170624,1.0,0.9673333333333333,0.960154958677686
,4.77,-0.1427740240122256,1.5842441759479757,0.683287,-50.807469,-7.304342,1.0,0.9786666666666667,0.9957355371900827
,6.26,0.8458610636222198,1.584532417073943,1.500544,-109.229617,123.318223,0.845725,0.880175,0.0
,6.41,0.3423141663605735,1.5849452747085018,1.556961,-110.033126,39.213432,0.837225,0.874675,0.0
,5.89,-0.42517494668935824,1.5877001896663123,1539.811867,-91083.643873,-41248.015884,0.843175,0.878525,0.0
,6.14,0.03349272871943103,1.5909663988284946,2015.729538,-99923.587962,3348.646548,0.77856,0.83416,0.0
,6.34,0.41786671205918985,1.5911737439436318,1.146716,-56.266211,24.988301,0.96005,0.9541499999999999,0.0
,5.98,-0.6265983691137781,1.5919135890135514,1.806129,-85.516898,-61.920996,1.0,0.8786666666666667,0.72300826446281
,6.38,0.7321008694963722,1.592671236441843,0.889958,-40.677869,36.566277,0.951975,0.948925,0.0
,4.66,-0.5162699111763719,1.5927021287696026,5.079766,-231.855248,-131.637134,1.0,0.9301333333333334,0.8517600000000001
,6.37,-1.4222089077502509,1.5945590718272624,0.886284,-37.279457,-249.113653,1.0,0.8296,0.6275702479338843
,4.03,0.043634959175817715,1.5945972945378808,0.120862,-5.077062,0.221741,1.0,0.9186666666666666,0.8209421487603307
,6.18,0.377804860741225,1.594804639653018,3.243152,-135.059087,53.616299,1.0,0.8678666666666667,0.699116611570248
Nash,2.98,-0.5310005598763742,1.5961392929320186,0.648969,-25.602281,-15.040072,1.0,0.9025333333333333,0.7796521487603307
,5.72,0.5625313814369308,1.596220712541623,4.565692,-179.540195,113.23337,1.0,0.8761333333333333,0.7173066942148761
,4.96,0.3877925946522252,1.5971144956515697,5.511553,-209.372067,85.553275,1.0,0.8102,0.5545785123966943
,5.84,-0.14528043899113713,1.5975142633167387,4.195779,-157.001774,-22.979328,0.9082,0.9206,0.0
,6.32,-0.007786402485337263,1.5975163577118416,5.745401,-214.970437,-1.67448,1.0,0.8981333333333333,0.7688112396694216
,6.46,-0.9031015100891564,1.5976464720075778,13.738023,-511.532496,-648.967841,0.9031,0.9173,0.0
,5.74,-0.08292499099196562,1.5980813207907116,0.999553,-36.624559,-3.045205,1.0,0.9042666666666667,0.7839722314049586
,5.94,-0.6286638964703433,1.5987002145434688,0.396121,-14.19176,-10.322427,1.0,0.9513333333333334,0.9119566115702479
,3.65,-0.8742612008370115,1.5997303951344588,4.628533,-159.924037,-191.28926,0.748100625,0.8082006249999999,0.0
,4.92,-0.7579129975897219,1.6006042814909325,0.905675,-30.374417,-28.761768,0.938375,0.940125,0.0
,6.31,0.887025596508302,1.6008650336811807,2.425568,-80.642705,99.002932,1.0,0.8932,0.7568703305785125
,5.05,0.5334099694554598,1.601452249708014,0.412832,-13.462756,7.953585,1.0,0.9629333333333333,0.9466631404958677
,6.32,0.8676108680683826,1.601797301301133,4.434427,-142.995447,168.757832,0.8047500000000001,0.8567499999999999,0.0
,6.22,-0.3742673226935278,1.6021651294409909,21.001868,-669.293362,-263.014851,0.87335,0.89805,0.0
,4.64,0.1524347355812796,1.6026748528490347,2.634065,-82.600446,12.696067,1.0,0.9065333333333333,0.7896637190082645
,3.71,0.16692061930698215,1.6028657046027415,0.842022,-26.247342,4.424647,0.897575,0.913725,0.0
,5.0,0.7585530970928909,1.6034296204840608,2.975131,-91.136249,86.415949,1.0,0.9116,0.8025585950413224
,3.84,0.5020001166653588,1.6037066042363515,2.989087,-90.792184,49.863048,0.8062524999999999,0.8580524999999999,0.0
,6.4,-1.1266131213951158,1.6048572125457286,2.234134,-65.568065,-137.85665,1.0,0.8645333333333334,0.691961652892562
,5.52,-0.29939655496061796,1.6048551181506274,2.508647,-73.628136,-22.740367,1.0,0.8824000000000001,0.7315193388429752
,5.79,0.45548450901241694,1.6049394175534983,1.18272,-34.62655,16.97127,0.883975,0.904925,0.0
,5.83,0.4555532749849455,1.6049438681430914,1.520783,-44.518449,21.823319,0.89715,0.91345,0.0
,5.49,0.6353219086876811,1.605866710985083,1.795217,-51.169505,37.750367,1.0,0.8785333333333334,0.722706694214876
,4.55,-0.49666996839623073,1.6060648931216466,3.222545,-91.333373,-49.532254,1.0,0.9082666666666667,0.79404826446281
,6.13,-0.7987851005596326,1.6078925146478735,7.030285,-189.428507,-194.703322,0.7606525,0.8188525,0.0
,6.34,0.2493153269123143,1.6081561466313863,5.664533,-151.550034,38.613514,0.906925,0.919775,0.0
,4.33,-1.1112258798305132,1.6082336392501757,0.66171,-17.666424,-35.720985,0.9269,0.9327,0.0
,6.42,-0.37436548001065995,1.6085090522061394,15.596586,-413.367847,-162.52528,1.0,0.9326666666666666,0.8587334710743803
,4.37,0.36328255199403336,1.6090111834319383,10.031459,-262.374329,99.815819,0.70971,0.77611,0.0
,5.1,0.3498553151794205,1.6095473485781506,3.668784,-94.628648,34.552576,0.9047999999999999,0.9184,0.0
,6.36,0.5317936374884804,1.6108097452261194,4.256618,-106.321495,62.602122,1.0,0.8741333333333333,0.7128476033057852
,5.71,0.06969581414086908,1.6125310762008984,2.280611,-54.613722,3.815845,0.984275,0.9698249999999999,0.0
,6.38,0.6712148316477473,1.6127910429929824,0.362378,-8.624863,6.856197,1.0,0.9165333333333333,0.8153434710743802
,6.38,-0.24320177015513605,1.6132209175877497,10.421198,-245.493189,-60.964881,1.0,0.8429333333333333,0.6481011570247934
,5.67,0.05445125324261713,1.613994272979307,2.023477,-46.812914,2.553927,1.0,0.968,0.9622148760330579
,6.38,-1.0304455668766908,1.6142531925738406,4.469657,-102.790184,-171.505581,1.0,0.8262666666666667,0.6212944214876033
,5.57,0.6364567217673279,1.614356341532634,4.229499,-97.034061,71.781192,1.0,0.9113333333333333,0.8018739669421487
,6.39,-0.5710653608007747,1.6144267655679518,3.954296,-90.573866,-58.246661,1.0,0.8966666666666667,0.7652376033057852
,5.53,-0.5363163964456359,1.6148521895731247,5.214614,-118.286658,-70.381838,1.0,0.9028,0.7803149586776861
,6.09,0.2875707450011725,1.6150642470772423,11.196885,-252.769311,74.834666,1.0,0.9568,0.9281566942148761
,5.47,-1.0821424811201508,1.616335806703783,0.37635,-8.259198,-15.550848,1.0,0.9544,0.9210102479338843
,5.97,0.9474790719551127,1.6167271967885426,1.346244,-29.287505,40.780711,1.0,0.9076,0.7923585950413223
,5.5,0.05801921237917662,1.617360227708241,5.74398,-123.267743,7.167701,1.0,0.8728,0.7098955371900827
,6.13,-0.5899225089045598,1.6184545491492415,3958.818929,-83004.025962,-55629.662789,0.7255556249999999,0.7892556249999999,0.0
,6.07,-0.8292603993484606,1.619113236408945,5.673308,-117.327379,-128.248917,1.0,0.8742666666666666,0.7131437190082645
,5.86,-0.7218526975543895,1.6191967504136513,3.003702,-62.010223,-54.654775,0.955375,0.951125,0.0
,6.5,1.0543452329888752,1.6193135129406107,3.612074,-74.391515,131.157825,0.8184525,0.8686524999999999,0.0
,4.52,-0.8020558999377475,1.6197939148172216,4.365484,-89.024955,-92.151983,1.0,0.8988,0.7704422314049587
,6.33,-0.3463074971424291,1.6198680040439692,4.684241,-95.380417,-34.459466,0.89715,0.91345,0.0
,5.86,-1.3245567238102018,1.6199397370762265,0.901723,-18.333195,-73.029937,1.0,0.8662666666666667,0.6956693388429753
,4.96,-0.4136645875389182,1.621944073189216,3.674512,-71.778373,-31.55161,1.0,0.8926666666666667,0.7555929752066116
,5.98,0.5837612697522171,1.622073925685564,10.158485,-197.933055,130.918251,0.8491249999999999,0.882375,0.0
,4.96,0.5481267602412011,1.6227313039483289,7.396773,-142.29571,86.993204,1.0,0.814221875,0.5666249999999999
,5.86,-1.2858262445522433,1.6256385861498377,0.64932,-11.829215,-40.441376,1.0,0.9714666666666667,0.9729930578512397
,6.36,0.7181478347913035,1.6262553855074928,6.876519,-123.865868,108.400193,1.0,0.8949333333333334,0.76104
,6.04,0.6767251153489737,1.6278699023320504,9.039026,-158.202826,127.285131,0.7778556249999999,0.833555625,0.0
,5.47,-0.7214512369198458,1.6284429811919425,15.449936,-267.714496,-235.883877,0.714890625,0.780390625,0.0
,6.14,0.3818838348294759,1.6287241537344381,20.273555,-349.587276,140.629694,1.0,0.8370666666666666,0.636937520661157
,3.84,-0.3675459899309276,1.630851011960919,5600.996443,-93152.961403,-35932.639895,0.912875,0.923625,0.0
,6.43,0.04177384478124608,1.6313170148712015,17.3155,-285.758895,11.966104,1.0,0.8273333333333334,0.623724173553719
,4.99,1.1239446875017418,1.631414666042851,0.600206,-9.886041,20.669241,1.0,0.9746666666666667,0.9830413223140496
,5.49,-0.37896620282550203,1.633039131244144,8.026253,-128.784039,-51.383173,1.0,0.8296,0.6275702479338843
,6.47,-1.111594650448167,1.633071070769456,4.628138,-74.223549,-150.403412,1.0,0.8448,0.6517203305785124
,5.29,-0.361776559742365,1.6371847245499445,6204.552484,-93320.920128,-35393.634796,0.8329749999999999,0.871925,0.0
,5.96,-0.3558372741109984,1.637189436938924,6218.821238,-93528.993875,-34837.530886,0.802505625,0.854805625,0.0
,5.96,1.2000152643756423,1.6374868410434638,2.044654,-30.612837,78.919863,1.0,0.8926666666666667,0.7555929752066116
,6.05,-0.32570596226444587,1.6384835113128149,27.982296,-412.775352,-139.728256,0.900125,0.915375,0.0
,6.3,0.7890514516811379,1.6386083896207952,1.089365,-16.040183,16.195033,1.0,0.9478666666666666,0.9018273553719008
,5.56,0.7358193807342088,1.6390662767500566,9.177449,-134.220229,121.813806,0.741675625,0.802775625,0.0
,5.58,-1.1005237477500869,1.6392016270335483,2.797785,-40.837316,-80.527898,1.0,0.9074666666666666,0.7920211570247935
,5.45,-0.771548295104465,1.6401320620577868,4.57301,-65.847831,-64.202934,1.0,0.9050666666666667,0.7859755371900826
,6.35,-0.06314587271081469,1.6404590494931477,9.362195,-134.17587,-8.50456,0.9154249999999999,0.925275,0.0
,6.1,0.041495499672138024,1.6410145877940578,16.611449,-236.179558,9.830241,1.0,0.8266666666666667,0.6222520661157025
